fecha,positivoACOMAYO,positivo_rapidaACOMAYO,positivo_molecularACOMAYO,muestraACOMAYO,muestra_rapidaACOMAYO,muestra_molecularACOMAYO,sintomaticosACOMAYO,defuncionesACOMAYO,inicioACOMAYO,inicio_molecularACOMAYO,inicio_rapidaACOMAYO,recuperadoACOMAYO,posiACOMAYO,posi_rapidaACOMAYO,posi_molecularACOMAYO,positivoANTA,positivo_rapidaANTA,positivo_molecularANTA,muestraANTA,muestra_rapidaANTA,muestra_molecularANTA,sintomaticosANTA,defuncionesANTA,inicioANTA,inicio_molecularANTA,inicio_rapidaANTA,recuperadoANTA,posiANTA,posi_rapidaANTA,posi_molecularANTA,positivoCALCA,positivo_rapidaCALCA,positivo_molecularCALCA,muestraCALCA,muestra_rapidaCALCA,muestra_molecularCALCA,sintomaticosCALCA,defuncionesCALCA,inicioCALCA,inicio_molecularCALCA,inicio_rapidaCALCA,recuperadoCALCA,posiCALCA,posi_rapidaCALCA,posi_molecularCALCA,positivoCANAS,positivo_rapidaCANAS,positivo_molecularCANAS,muestraCANAS,muestra_rapidaCANAS,muestra_molecularCANAS,sintomaticosCANAS,defuncionesCANAS,inicioCANAS,inicio_molecularCANAS,inicio_rapidaCANAS,recuperadoCANAS,posiCANAS,posi_rapidaCANAS,posi_molecularCANAS,positivoCANCHIS,positivo_rapidaCANCHIS,positivo_molecularCANCHIS,muestraCANCHIS,muestra_rapidaCANCHIS,muestra_molecularCANCHIS,sintomaticosCANCHIS,defuncionesCANCHIS,inicioCANCHIS,inicio_molecularCANCHIS,inicio_rapidaCANCHIS,recuperadoCANCHIS,posiCANCHIS,posi_rapidaCANCHIS,posi_molecularCANCHIS,positivoCHUMBIVILCAS,positivo_rapidaCHUMBIVILCAS,positivo_molecularCHUMBIVILCAS,muestraCHUMBIVILCAS,muestra_rapidaCHUMBIVILCAS,muestra_molecularCHUMBIVILCAS,sintomaticosCHUMBIVILCAS,defuncionesCHUMBIVILCAS,inicioCHUMBIVILCAS,inicio_molecularCHUMBIVILCAS,inicio_rapidaCHUMBIVILCAS,recuperadoCHUMBIVILCAS,posiCHUMBIVILCAS,posi_rapidaCHUMBIVILCAS,posi_molecularCHUMBIVILCAS,positivoCUSCO,positivo_rapidaCUSCO,positivo_molecularCUSCO,muestraCUSCO,muestra_rapidaCUSCO,muestra_molecularCUSCO,sintomaticosCUSCO,defuncionesCUSCO,inicioCUSCO,inicio_molecularCUSCO,inicio_rapidaCUSCO,recuperadoCUSCO,posiCUSCO,posi_rapidaCUSCO,posi_molecularCUSCO,positivoESPINAR,positivo_rapidaESPINAR,positivo_molecularESPINAR,muestraESPINAR,muestra_rapidaESPINAR,muestra_molecularESPINAR,sintomaticosESPINAR,defuncionesESPINAR,inicioESPINAR,inicio_molecularESPINAR,inicio_rapidaESPINAR,recuperadoESPINAR,posiESPINAR,posi_rapidaESPINAR,posi_molecularESPINAR,positivoLACONVENCION,positivo_rapidaLACONVENCION,positivo_molecularLACONVENCION,muestraLACONVENCION,muestra_rapidaLACONVENCION,muestra_molecularLACONVENCION,sintomaticosLACONVENCION,defuncionesLACONVENCION,inicioLACONVENCION,inicio_molecularLACONVENCION,inicio_rapidaLACONVENCION,recuperadoLACONVENCION,posiLACONVENCION,posi_rapidaLACONVENCION,posi_molecularLACONVENCION,positivoOTRO,positivo_rapidaOTRO,positivo_molecularOTRO,muestraOTRO,muestra_rapidaOTRO,muestra_molecularOTRO,sintomaticosOTRO,defuncionesOTRO,inicioOTRO,inicio_molecularOTRO,inicio_rapidaOTRO,recuperadoOTRO,posiOTRO,posi_rapidaOTRO,posi_molecularOTRO,positivoPARURO,positivo_rapidaPARURO,positivo_molecularPARURO,muestraPARURO,muestra_rapidaPARURO,muestra_molecularPARURO,sintomaticosPARURO,defuncionesPARURO,inicioPARURO,inicio_molecularPARURO,inicio_rapidaPARURO,recuperadoPARURO,posiPARURO,posi_rapidaPARURO,posi_molecularPARURO,positivoPAUCARTAMBO,positivo_rapidaPAUCARTAMBO,positivo_molecularPAUCARTAMBO,muestraPAUCARTAMBO,muestra_rapidaPAUCARTAMBO,muestra_molecularPAUCARTAMBO,sintomaticosPAUCARTAMBO,defuncionesPAUCARTAMBO,inicioPAUCARTAMBO,inicio_molecularPAUCARTAMBO,inicio_rapidaPAUCARTAMBO,recuperadoPAUCARTAMBO,posiPAUCARTAMBO,posi_rapidaPAUCARTAMBO,posi_molecularPAUCARTAMBO,positivoQUISPICANCHI,positivo_rapidaQUISPICANCHI,positivo_molecularQUISPICANCHI,muestraQUISPICANCHI,muestra_rapidaQUISPICANCHI,muestra_molecularQUISPICANCHI,sintomaticosQUISPICANCHI,defuncionesQUISPICANCHI,inicioQUISPICANCHI,inicio_molecularQUISPICANCHI,inicio_rapidaQUISPICANCHI,recuperadoQUISPICANCHI,posiQUISPICANCHI,posi_rapidaQUISPICANCHI,posi_molecularQUISPICANCHI,positivoURUBAMBA,positivo_rapidaURUBAMBA,positivo_molecularURUBAMBA,muestraURUBAMBA,muestra_rapidaURUBAMBA,muestra_molecularURUBAMBA,sintomaticosURUBAMBA,defuncionesURUBAMBA,inicioURUBAMBA,inicio_molecularURUBAMBA,inicio_rapidaURUBAMBA,recuperadoURUBAMBA,posiURUBAMBA,posi_rapidaURUBAMBA,posi_molecularURUBAMBA
2020-08-06,1,1,0,47,0,0,0,0,0,0,0,,.021276595,,,16,13,3,104,0,7,3,0,3,2,2,17,.15384616,,.42857143,8,7,1,66,0,4,3,0,3,2,2,6,.12121212,,.25,3,2,1,28,0,7,1,0,2,0,0,1,.10714286,,.14285715,23,19,4,165,0,7,8,0,8,1,1,10,.13939394,,.5714286,3,3,0,21,0,0,1,0,4,0,0,3,.14285715,,,688,560,128,3178,0,187,191,23,152,63,63,417,.21648836,,.68449199,17,17,0,170,0,1,0,0,0,0,0,5,.1,,0,60,37,23,470,0,40,29,1,16,10,10,32,.12765957,,.57499999,15,15,0,105,0,0,5,0,0,0,0,8,.14285715,,,4,4,0,73,0,1,0,0,2,0,0,2,.05479452,,0,3,3,0,27,0,0,0,0,2,1,1,1,.11111111,,,16,16,0,159,0,0,2,0,4,1,1,18,.10062893,,,22,18,4,100,0,8,7,2,3,0,0,7,.22,,.5
2020-08-07,1,1,0,18,0,0,0,0,0,0,0,1,.055555556,,,25,25,0,218,0,1,3,0,5,2,2,13,.1146789,,0,6,6,0,57,0,0,1,0,0,0,0,13,.10526316,,,3,3,0,34,0,0,1,0,0,0,0,2,.088235296,,,13,13,0,111,0,0,3,0,11,2,2,12,.11711711,,,0,0,0,50,0,0,0,0,3,0,0,10,0,,,711,617,94,3124,0,152,172,25,153,76,76,473,.22759283,,.61842108,9,9,0,122,0,0,2,1,4,0,0,5,.073770493,,,82,55,27,498,0,50,39,0,17,12,12,64,.16465864,,.54000002,22,22,0,131,0,0,4,0,4,0,0,10,.16793893,,,2,2,0,19,0,0,0,0,2,1,1,2,.10526316,,,7,7,0,34,0,0,2,0,,,,5,.20588236,,,15,15,0,118,0,2,3,0,1,1,1,13,.12711865,,0,22,22,0,71,0,0,5,1,3,1,1,9,.30985916,,
2020-08-08,2,1,1,20,0,1,1,0,,,,1,.1,,1,21,17,4,100,0,7,5,1,2,1,1,18,.20999999,,.5714286,8,7,1,35,0,3,1,0,3,1,1,4,.22857143,,.33333334,0,0,0,38,0,0,0,0,3,0,0,2,0,,,31,28,3,156,0,3,6,2,12,0,0,6,.19871795,,1,2,2,0,30,0,0,1,0,5,0,0,1,.06666667,,,601,448,153,2479,0,233,217,25,163,61,61,447,.24243647,,.65665233,17,17,0,226,0,0,0,0,1,0,0,10,.075221241,,,49,46,3,288,0,7,15,2,22,13,13,94,.1701389,,.42857143,5,5,0,48,0,0,1,0,6,0,0,14,.10416666,,,3,3,0,16,0,0,1,0,2,1,1,,.1875,,,7,5,2,33,0,2,2,0,2,2,2,4,.21212122,,1,16,14,2,163,0,3,5,0,8,3,3,13,.098159507,,.66666669,9,9,0,61,0,0,4,0,3,2,2,8,.14754099,,
2020-08-09,0,0,0,2,0,0,0,0,0,0,0,1,0,,,1,1,0,11,0,0,0,1,6,3,3,4,.090909094,,,3,3,0,7,0,0,0,0,0,0,0,2,.42857143,,,1,1,0,6,0,0,1,0,3,0,0,,.16666667,,,12,9,3,72,0,4,7,0,11,1,1,3,.16666667,,.75,1,1,0,25,0,0,1,0,2,0,0,2,.039999999,,,96,95,1,362,0,2,11,17,131,46,46,237,.26519337,,.5,15,15,0,108,0,0,1,0,1,0,0,2,.1388889,,,27,26,1,98,0,1,7,0,20,11,11,15,.27551019,,1,5,5,0,14,0,0,1,0,3,0,0,1,.35714287,,,3,3,0,22,0,0,0,0,2,1,1,1,.13636364,,,1,1,0,2,0,0,0,0,2,2,2,1,.5,,,5,5,0,98,0,0,0,0,1,0,0,8,.05102041,,,3,3,0,7,0,0,2,0,2,1,1,4,.42857143,,
2020-08-10,1,1,0,10,0,0,0,0,1,0,0,2,.1,,,32,31,1,98,0,3,4,0,7,2,2,10,.32653061,,.33333334,11,10,1,189,0,2,1,0,5,0,0,9,.05820106,,.5,5,5,0,21,0,0,0,0,0,0,0,2,.23809524,,,42,42,0,173,0,0,3,1,17,2,2,20,.24277456,,,10,10,0,48,0,1,0,0,7,0,0,5,.20833333,,0,829,728,101,3234,0,187,181,14,300,100,100,661,.25633889,,.54010695,20,20,0,166,0,0,2,0,9,0,0,17,.12048193,,,97,78,19,863,0,48,28,1,29,12,12,57,.11239861,,.39583334,19,19,0,87,0,0,4,0,4,0,0,13,.21839081,,,4,4,0,57,0,0,1,0,4,1,1,5,.070175439,,,5,5,0,35,0,0,2,0,4,2,2,3,.14285715,,,45,42,3,234,0,8,10,0,10,1,1,16,.1923077,,.375,15,14,1,83,0,1,2,0,7,2,2,10,.18072289,,1
2020-08-11,1,1,0,10,0,0,0,0,,,,3,.1,,,28,27,1,146,0,6,2,0,4,2,2,12,.19178082,,.16666667,11,7,4,77,0,6,4,0,1,0,0,14,.14285715,,.66666669,2,2,0,20,0,0,0,0,1,0,0,,.1,,,35,29,6,166,0,10,6,3,8,3,3,12,.21084337,,.60000002,8,8,0,58,0,0,4,0,7,0,0,4,.13793103,,,1029,882,147,3564,0,248,270,19,122,41,41,520,.28872055,,.59274191,19,19,0,194,0,0,2,0,1,0,0,17,.097938143,,,95,86,9,517,0,15,22,1,12,3,3,76,.18375242,,.60000002,19,19,0,93,0,0,1,0,4,0,0,21,.20430107,,,8,7,1,55,0,3,1,0,1,1,1,3,.14545454,,.33333334,2,1,1,60,0,2,2,0,3,1,1,1,.033333335,,.5,41,32,9,255,0,9,14,0,2,1,1,8,.16078432,,1,22,21,1,90,0,2,2,0,3,2,2,9,.24444444,,.5
2020-08-12,3,3,0,14,0,0,0,0,2,0,0,6,.21428572,,,21,17,4,85,0,5,9,0,5,1,1,24,.24705882,,.80000001,9,7,2,40,0,2,4,0,3,2,2,9,.22499999,,1,1,1,0,16,0,0,1,0,,,,2,.0625,,,41,40,1,248,0,1,5,2,13,2,2,14,.16532259,,1,21,21,0,85,0,0,7,0,4,0,0,6,.24705882,,,734,647,87,2913,0,135,175,13,146,66,66,602,.2519739,,.64444447,25,25,0,172,0,0,1,0,1,0,0,13,.14534883,,,80,63,17,466,0,42,28,3,14,7,7,100,.17167382,,.40476191,23,23,0,75,0,0,4,0,7,0,0,14,.30666667,,,9,9,0,51,0,0,4,2,0,0,0,5,.17647059,,,3,3,0,50,0,0,0,0,3,1,1,2,.059999999,,,35,33,2,164,0,2,4,0,6,1,1,25,.21341464,,1,26,26,0,78,0,0,0,0,1,0,0,11,.33333334,,
2020-08-13,2,2,0,14,0,0,0,0,,,,1,.14285715,,,26,20,6,127,0,6,8,0,1,0,0,11,.20472442,,1,16,16,0,51,0,0,2,0,2,0,0,8,.3137255,,,2,2,0,18,0,0,0,0,,,,3,.11111111,,,75,74,1,228,0,3,9,2,15,1,1,18,.32894737,,.33333334,10,10,0,84,0,0,2,0,7,0,0,4,.11904762,,,793,728,65,2841,0,113,141,21,105,46,46,676,.27912706,,.57522124,5,5,0,198,0,0,0,1,1,0,0,15,.025252525,,,89,59,30,489,0,87,34,5,12,4,4,75,.18200409,,.34482759,7,7,0,50,0,0,1,0,2,0,0,15,.14,,,4,4,0,17,0,0,0,0,1,1,1,4,.23529412,,,2,2,0,28,0,0,0,0,3,1,1,4,.071428575,,,29,28,1,155,0,2,2,0,6,2,2,19,.18709677,,.5,28,28,0,153,0,0,4,0,1,0,0,21,.18300654,,
2020-08-14,2,2,0,12,0,0,0,0,1,0,0,1,.16666667,,,27,26,1,133,0,2,5,0,0,0,0,20,.20300752,,.5,13,12,1,115,0,4,0,1,2,1,1,6,.11304348,,.25,4,3,1,17,0,3,1,0,4,0,0,8,.23529412,,.33333334,42,42,0,263,0,1,4,1,9,0,0,16,.15969582,,0,12,12,0,116,0,0,3,0,4,0,0,4,.10344828,,,791,686,105,2924,0,171,184,24,165,67,67,660,.27051982,,.61403507,10,9,1,158,0,1,3,2,1,0,0,7,.06329114,,1,96,72,24,511,0,62,29,0,25,14,14,92,.18786693,,.38709676,16,16,0,60,0,0,2,0,3,0,0,18,.26666668,,,4,4,0,30,0,2,1,1,1,0,0,3,.13333334,,0,11,6,5,33,0,5,5,0,3,2,2,10,.33333334,,1,33,32,1,211,0,4,2,0,4,0,0,19,.1563981,,.25,26,26,0,143,0,1,1,0,6,2,2,18,.18181819,,0
2020-08-15,5,5,0,14,0,0,0,0,2,0,0,3,.35714287,,,20,20,0,81,0,0,2,2,5,5,5,42,.24691358,,,22,20,2,98,0,3,4,0,3,1,1,8,.22448979,,.66666669,3,3,0,7,0,0,0,0,1,0,0,3,.42857143,,,42,41,1,160,0,3,5,1,9,1,1,21,.26249999,,.33333334,10,10,0,36,0,0,3,0,4,0,0,5,.27777779,,,685,567,118,2489,0,194,171,23,206,59,59,496,.27521092,,.6082474,21,21,0,89,0,0,1,1,1,0,0,18,.23595506,,,85,64,21,309,0,50,37,2,30,13,13,53,.27508092,,.41999999,18,18,0,56,0,0,2,0,3,0,0,5,.32142857,,,2,0,2,18,0,6,2,0,1,0,0,4,.11111111,,.33333334,6,6,0,31,0,0,2,0,7,5,5,8,.19354838,,,28,28,0,149,0,1,1,1,7,1,1,16,.18791947,,0,14,13,1,61,0,2,2,0,6,1,1,10,.22950819,,.5
2020-08-16,0,0,0,9,0,0,0,0,,,,,0,,,2,2,0,11,0,0,0,0,2,1,1,2,.18181819,,,2,2,0,13,0,0,0,0,1,0,0,3,.15384616,,,1,1,0,6,0,0,1,0,1,0,0,2,.16666667,,,18,17,1,113,0,3,0,3,5,3,3,6,.15929204,,.33333334,16,16,0,54,0,0,0,0,8,1,1,1,.2962963,,,83,83,0,342,0,0,11,25,91,37,37,121,.24269006,,,2,2,0,27,0,0,0,0,3,0,0,15,.074074075,,,15,15,0,142,0,0,6,0,17,12,12,26,.1056338,,,3,3,0,13,0,0,1,0,4,0,0,7,.23076923,,,2,2,0,55,0,0,1,1,1,0,0,3,.036363635,,,2,2,0,9,0,0,0,0,2,2,2,1,.22222222,,,6,6,0,28,0,0,0,2,6,3,3,4,.21428572,,,5,5,0,12,0,0,0,0,2,0,0,2,.41666666,,
2020-08-17,2,2,0,24,0,0,0,0,0,0,0,1,.083333336,,,43,39,4,168,0,9,6,0,6,3,3,25,.25595239,,.44444445,74,73,1,389,0,2,4,0,2,1,1,15,.19023137,,.5,0,0,0,29,0,0,0,0,0,0,0,5,0,,,58,58,0,262,0,0,6,1,11,1,1,38,.22137405,,,16,16,0,84,0,0,8,0,3,1,1,9,.19047619,,,867,799,68,3245,0,116,145,25,149,51,51,775,.26718026,,.58620691,37,37,0,292,0,0,3,1,0,0,0,17,.12671232,,,57,49,8,579,0,16,14,0,18,12,12,88,.098445594,,.5,21,21,0,69,0,0,5,0,3,0,0,15,.30434781,,,4,4,0,23,0,1,0,0,1,0,0,4,.17391305,,0,7,7,0,43,0,0,2,0,2,0,0,6,.1627907,,,31,30,1,158,0,2,5,0,5,2,2,35,.19620253,,.5,20,14,6,123,0,10,9,0,2,0,0,20,.16260162,,.60000002
2020-08-18,4,4,0,19,0,3,0,0,,,,,.21052632,,0,19,16,3,84,0,4,6,1,2,1,1,25,.22619048,,.75,12,11,1,101,0,3,2,0,2,1,1,10,.11881188,,.33333334,9,9,0,39,0,0,1,1,1,0,0,1,.23076923,,,43,42,1,210,0,4,14,0,10,1,1,31,.20476191,,.25,6,6,0,51,0,0,3,0,3,0,0,8,.11764706,,,817,708,109,3015,0,193,217,19,152,66,66,855,.27097845,,.56476682,20,20,0,159,0,0,1,1,2,0,0,17,.12578617,,,73,61,12,346,0,34,22,2,18,9,9,70,.21098267,,.35294119,25,25,0,78,0,0,6,0,1,0,0,16,.32051283,,,2,2,0,9,0,3,0,0,1,0,0,5,.22222222,,0,10,4,6,42,0,9,5,0,8,3,3,,.23809524,,.66666669,40,35,5,250,0,11,7,0,3,0,0,33,.16,,.45454547,14,11,3,73,0,3,2,1,2,1,1,16,.19178082,,1
2020-08-19,9,9,0,40,0,0,2,0,,,,2,.22499999,,,24,22,2,92,0,3,4,1,2,1,1,20,.26086956,,.66666669,18,17,1,84,0,5,1,0,0,0,0,8,.21428572,,.2,6,6,0,28,0,0,1,0,0,0,0,,.21428572,,,47,46,1,223,0,1,11,1,8,1,1,31,.21076234,,1,9,9,0,53,0,0,6,1,2,1,1,23,.16981132,,,1084,966,118,3488,0,202,210,22,86,35,35,752,.31077981,,.58415842,20,20,0,129,0,0,4,0,0,0,0,23,.15503876,,,96,73,23,451,0,80,32,1,18,10,10,63,.21286032,,.28749999,32,32,0,75,0,0,8,0,5,0,0,23,.42666668,,,8,8,0,22,0,0,0,0,0,0,0,9,.36363637,,,11,8,3,40,0,4,4,0,,,,7,.27500001,,.75,57,57,0,180,0,0,1,1,1,1,1,35,.31666666,,,25,24,1,106,0,1,3,0,2,1,1,22,.23584905,,1
2020-08-20,3,3,0,34,0,0,0,0,1,0,0,1,.088235296,,,68,63,5,350,0,9,6,0,11,11,11,23,.19428572,,.55555558,18,15,3,89,0,6,3,0,3,0,0,11,.20224719,,.5,5,5,0,18,0,0,1,0,3,0,0,1,.27777779,,,37,36,1,207,0,2,9,1,16,3,3,62,.17874396,,.5,24,24,0,62,0,0,6,1,9,0,0,9,.38709676,,,1229,1093,136,4513,0,223,218,27,185,81,81,829,.27232438,,.60986549,11,11,0,118,0,0,0,0,2,0,0,7,.093220338,,,69,68,1,407,0,1,8,0,27,15,15,71,.16953316,,1,15,15,0,124,0,0,1,0,2,0,0,9,.12096774,,,4,4,0,26,0,1,0,0,0,0,0,4,.15384616,,0,7,3,4,26,0,6,4,0,6,2,2,2,.26923078,,.66666669,163,160,3,878,0,6,18,0,4,1,1,27,.1856492,,.5,33,32,1,168,0,2,4,0,3,0,0,32,.19642857,,.5
2020-08-21,5,5,0,24,0,0,0,0,,,,2,.20833333,,,92,92,0,471,0,2,2,0,5,1,1,29,.19532908,,0,12,12,0,62,0,0,1,0,1,1,1,11,.19354838,,,4,4,0,21,0,0,0,0,1,0,0,4,.19047619,,,77,74,3,262,0,5,6,2,6,1,1,35,.29389313,,.60000002,25,25,0,59,0,0,13,0,1,0,0,6,.42372882,,,1092,1070,22,4081,0,47,154,22,83,39,39,783,.26758146,,.46808511,35,35,0,170,0,0,2,0,0,0,0,11,.20588236,,,105,104,1,493,0,2,11,0,22,13,13,94,.21298175,,.5,23,23,0,94,0,0,0,0,3,0,0,16,.24468085,,,5,3,2,29,0,5,3,0,1,1,1,4,.1724138,,.40000001,9,9,0,53,0,1,0,0,1,1,1,5,.16981132,,0,89,89,0,439,0,2,2,1,1,0,0,30,.20273349,,0,48,48,0,201,0,0,6,1,3,1,1,21,.23880596,,
2020-08-22,14,14,0,49,0,0,1,0,,,,5,.2857143,,,80,77,3,397,0,3,4,0,1,1,1,19,.20151134,,1,7,7,0,50,0,2,1,0,3,2,2,11,.14,,0,1,1,0,13,0,0,0,0,0,0,0,3,.07692308,,,53,48,5,196,0,10,7,3,2,2,2,41,.27040815,,.5,7,7,0,45,0,0,2,0,1,0,0,9,.15555556,,,1006,920,86,3533,0,150,210,15,85,39,39,731,.28474385,,.57333332,12,12,0,64,0,0,2,0,1,0,0,22,.1875,,,84,57,27,339,0,87,29,1,14,9,9,65,.24778761,,.31034482,17,17,0,95,0,0,4,0,5,0,0,13,.17894737,,,4,4,0,10,0,0,0,0,,,,,.40000001,,,13,12,1,45,0,2,1,0,2,1,1,7,.2888889,,.5,107,106,1,385,0,3,6,0,2,0,0,30,.27792206,,.33333334,60,58,2,280,0,2,4,0,2,0,0,11,.21428572,,1
2020-08-23,0,0,0,4,0,0,0,0,,,,,0,,,34,34,0,191,0,0,0,0,4,2,2,2,.17801048,,,2,2,0,13,0,0,0,0,1,0,0,1,.15384616,,,1,1,0,10,0,0,0,0,,,,1,.1,,,4,4,0,23,0,0,1,0,8,3,3,18,.17391305,,,13,13,0,55,0,0,0,0,,,,14,.23636363,,,160,160,0,619,0,0,17,14,65,21,21,70,.25848141,,,1,1,0,17,0,0,1,0,2,0,0,2,.05882353,,,36,36,0,148,0,0,4,0,21,4,4,16,.24324325,,,8,8,0,42,0,0,1,0,1,0,0,3,.19047619,,,1,1,0,6,0,0,0,0,0,0,0,2,.16666667,,,0,0,0,6,0,0,0,0,2,1,1,2,0,,,53,53,0,256,0,0,1,1,2,0,0,4,.20703125,,,3,3,0,12,0,0,3,0,0,0,0,3,.25,,
2020-08-24,4,4,0,11,0,0,1,0,,,,1,.36363637,,,31,30,1,133,0,1,2,1,3,2,2,39,.23308271,,1,34,33,1,113,0,1,3,0,1,0,0,43,.30088496,,1,6,6,0,21,0,0,2,0,0,0,0,1,.2857143,,,67,67,0,205,0,0,6,2,3,0,0,46,.32682925,,,11,9,2,68,0,3,5,0,2,0,0,15,.16176471,,.66666669,2553,2488,65,7466,0,137,393,11,89,20,20,904,.34195018,,.47445256,26,26,0,135,0,1,0,0,0,0,0,38,.19259259,,0,73,60,13,387,0,58,32,0,24,16,16,74,.18863049,,.22413793,67,67,0,166,0,0,8,0,1,0,0,24,.40361446,,,8,8,0,56,0,1,2,0,0,0,0,5,.14285715,,0,8,8,0,52,0,0,2,0,2,0,0,7,.15384616,,,74,72,2,251,0,3,5,1,4,3,3,37,.29482073,,.66666669,26,26,0,97,0,0,3,0,1,1,1,15,.26804122,,
2020-08-25,4,4,0,17,0,0,0,0,,,,4,.23529412,,,21,19,2,85,0,5,3,1,1,1,1,22,.24705882,,.40000001,21,16,5,118,0,12,5,0,1,0,0,14,.1779661,,.41666666,1,1,0,33,0,0,0,0,,,,10,.030303031,,,119,119,0,385,0,0,7,1,5,0,0,46,.30909091,,,9,9,0,68,0,0,4,0,3,0,0,5,.13235295,,,725,672,53,2750,0,112,126,14,85,21,21,1002,.26363635,,.4732143,18,18,0,105,0,0,4,0,1,1,1,20,.17142858,,,82,80,2,446,0,6,13,0,10,8,8,92,.1838565,,.33333334,29,29,0,98,0,0,3,0,2,0,0,25,.29591838,,,3,3,0,52,0,0,1,0,,,,5,.057692308,,,12,5,7,37,0,9,7,0,2,2,2,6,.32432431,,.77777779,36,35,1,198,0,5,2,0,8,1,1,48,.18181819,,.2,33,32,1,129,0,1,3,0,1,0,0,17,.25581396,,1
2020-08-26,1,1,0,23,0,0,0,0,,,,10,.043478262,,,26,19,7,84,0,11,10,0,1,0,0,28,.30952382,,.63636363,43,42,1,214,0,2,4,0,3,1,1,18,.20093457,,.5,7,7,0,28,0,0,0,0,1,0,0,6,.25,,,39,39,0,176,0,0,3,0,3,0,0,55,.22159091,,,7,7,0,51,0,0,3,0,0,0,0,7,.13725491,,,799,711,88,2639,0,135,142,14,57,19,19,1072,.3027662,,.65185183,21,21,0,157,0,0,3,0,,,,22,.13375796,,,75,73,2,412,0,5,15,0,19,6,6,92,.18203883,,.40000001,25,25,0,80,0,0,8,0,1,0,0,35,.3125,,,7,3,4,37,0,5,4,0,,,,8,.1891892,,.80000001,5,5,0,36,0,0,0,0,0,0,0,9,.1388889,,,34,31,3,187,0,5,4,1,2,1,1,54,.18181819,,.60000002,12,12,0,58,0,0,2,0,2,0,0,30,.20689656,,
2020-08-27,5,5,0,46,0,0,0,0,,,,4,.10869565,,,24,24,0,115,0,0,4,0,0,0,0,65,.20869565,,,46,46,0,312,0,0,0,0,0,0,0,17,.1474359,,,3,3,0,10,0,0,0,0,,,,7,.30000001,,,57,57,0,209,0,0,8,2,2,0,0,52,.27272728,,,21,21,0,66,0,0,11,0,3,0,0,25,.31818181,,,792,779,13,2775,0,27,69,18,51,16,16,1195,.2854054,,.48148149,18,18,0,127,0,0,1,0,,,,11,.14173229,,,86,67,19,449,0,46,28,0,16,11,11,109,.19153675,,.41304347,52,52,0,195,0,0,6,0,1,0,0,13,.26666668,,,2,2,0,20,0,0,0,0,0,0,0,3,.1,,,11,8,3,34,0,4,4,0,3,2,2,3,.32352942,,.75,24,24,0,220,0,1,0,0,6,4,4,147,.10909091,,0,25,25,0,113,0,0,2,1,,,,30,.22123894,,
2020-08-28,2,2,0,29,0,0,0,0,,,,4,.068965517,,,26,19,7,116,0,8,7,2,1,0,0,76,.22413793,,.875,47,47,0,199,0,1,0,1,1,0,0,13,.2361809,,0,6,6,0,27,0,0,3,0,,,,5,.22222222,,,55,48,7,249,0,12,19,1,9,2,2,67,.22088353,,.58333331,10,9,1,39,0,2,1,0,2,0,0,29,.25641027,,.5,962,868,94,4075,0,249,169,17,56,19,19,1196,.23607361,,.37751004,16,16,0,138,0,1,1,0,,,,32,.11594203,,0,87,42,45,359,0,49,54,0,16,9,9,137,.24233983,,.91836733,33,33,0,167,0,0,3,0,0,0,0,27,.19760479,,,9,9,0,47,0,0,1,0,,,,1,.19148937,,,3,3,0,31,0,1,0,0,0,0,0,13,.096774191,,0,94,93,1,405,0,2,4,0,4,2,2,91,.23209876,,.5,41,38,3,165,0,5,3,0,0,0,0,51,.24848485,,.60000002
2020-08-29,2,2,0,34,0,0,1,0,,,,14,.05882353,,,11,9,2,63,0,8,2,0,2,2,2,61,.17460318,,.25,5,5,0,53,0,0,0,0,,,,18,.094339624,,,4,4,0,45,0,1,0,0,1,0,0,1,.088888891,,0,54,49,5,194,0,5,8,1,5,1,1,48,.2783505,,1,8,8,0,60,0,0,4,0,1,0,0,7,.13333334,,,553,500,53,2674,0,163,93,16,41,21,21,1067,.20680629,,.32515338,16,16,0,112,0,0,1,0,,,,8,.14285715,,,59,49,10,342,0,46,19,0,11,5,5,84,.17251462,,.2173913,33,33,0,135,0,0,2,0,0,0,0,22,.24444444,,,4,4,0,30,0,0,0,0,,,,6,.13333334,,,2,2,0,24,0,1,1,0,1,1,1,10,.083333336,,0,27,26,1,157,0,3,3,1,3,0,0,99,.17197452,,.33333334,13,12,1,105,0,3,1,0,0,0,0,59,.12380952,,.33333334
2020-08-30,0,0,0,7,0,0,0,0,0,0,0,,0,,,0,0,0,7,0,0,0,1,2,1,1,30,0,,,0,0,0,16,0,0,0,1,1,0,0,3,0,,,1,1,0,6,0,0,1,0,1,0,0,1,.16666667,,,7,7,0,26,0,0,1,0,2,1,1,10,.26923078,,,4,4,0,43,0,0,0,0,1,0,0,8,.093023255,,,81,81,0,457,0,0,10,13,37,14,14,169,.17724289,,,1,1,0,12,0,0,0,1,,,,1,.083333336,,,15,15,0,67,0,0,3,0,18,11,11,33,.2238806,,,7,7,0,26,0,0,0,0,2,0,0,7,.26923078,,,0,0,0,4,0,0,0,1,,,,1,0,,,0,0,0,4,0,0,0,0,2,1,1,,0,,,4,4,0,22,0,0,0,1,1,1,1,50,.18181819,,,4,4,0,21,0,0,0,0,2,1,1,5,.19047619,,
