fecha,UCI,NOUCI,NIVELII,UCIN
2021-07-13,1,.2612752721617418,.2071713147410359,.4
2021-07-14,1,.2574102964118565,.2008032128514056,.4
2021-07-15,1,.2542901716068643,.2048192771084337,.44
2021-07-16,1,.2468553459119497,.1807228915662651,.4545454545454545
2021-07-17,1,.2468553459119497,.1807228915662651,.4545454545454545
2021-07-18,1,.2512,.1890756302521008,.3636363636363636
2021-07-19,1,.2272,.1428571428571428,.4166666666666667
2021-07-20,1,.2368,.1512605042016807,.48
2021-07-21,1,.2288,.134453781512605,.52
2021-07-22,1,.2336,.1554621848739496,.52
2021-07-23,1,.224,.1596638655462185,.6
2021-07-24,1,.224,.1596638655462185,.6
2021-07-25,1,.220125786163522,.1526104417670683,.8
2021-07-26,1,.220125786163522,.1566265060240964,.84
2021-07-27,1,.2106918238993711,.1526104417670683,.84
2021-07-28,1,.2106918238993711,.1526104417670683,.84
2021-07-29,1,.2106918238993711,.1526104417670683,.84
2021-07-30,1,.2075471698113208,.1485943775100401,.8
2021-07-31,1,.2075471698113208,.1485943775100401,.8
2021-08-01,1,.2075471698113208,.1485943775100401,.8
2021-08-02,1,.2065040650406504,.128,.84
2021-08-03,1,.2065040650406504,.128,.84
2021-08-04,1,.2178861788617886,.132,.8
2021-08-05,.9743589743589743,.1664050235478807,.072,.88
2021-08-06,.9743589743589743,.1695447409733124,.072,.88
2021-08-07,.9743589743589743,.1695447409733124,.072,.88
2021-08-08,.9743589743589743,.1679748822605965,.068,.88
2021-08-09,.9743589743589743,.1868131868131868,.128,.88
2021-08-10,1,.1946624803767661,.144,.7391304347826086
2021-08-11,1,.2040816326530612,.152,.72
2021-08-12,1,.2040816326530612,.156,.5600000000000001
2021-08-13,1,.1805337519623234,.124,.5600000000000001
2021-08-14,1,.1805337519623234,.124,.5600000000000001
2021-08-15,1,.1805337519623234,.124,.5600000000000001
2021-08-16,1,.1836734693877551,.124,.5600000000000001
2021-08-17,.9743589743589743,.1679748822605965,.104,.64
2021-08-18,.9743589743589743,.1554160125588697,.088,.68
2021-08-19,.9743589743589743,.1507064364207221,.092,.68
2021-08-20,1,.1648351648351648,.088,.64
2021-08-21,1,.1648351648351648,.088,.64
2021-08-22,1,.1648351648351648,.088,.64
2021-08-23,1,.1650943396226415,.108433734939759,.6
2021-08-24,.9487179487179487,.169811320754717,.1124497991967871,.52
2021-08-25,.9487179487179487,.1574803149606299,.1169354838709677,.4
2021-08-26,.9487179487179487,.1763779527559055,.1088709677419355,.44
2021-08-27,.9743589743589743,.1753554502369668,.1097560975609756,.36
2021-08-28,.9743589743589743,.1753554502369668,.1097560975609756,.36
2021-08-29,.9743589743589743,.1753554502369668,.1097560975609756,.36
2021-08-30,.9743589743589743,.1753554502369668,.1097560975609756,.36
2021-08-31,.9230769230769231,.1719242902208202,.0975609756097561,.44
2021-09-01,.9743589743589743,.1516587677725119,.0934959349593496,.4
2021-09-02,.9230769230769231,.1531100478468899,.0958333333333333,.4
2021-09-03,.9230769230769231,.1339712918660287,.0916666666666667,.32
2021-09-04,.9230769230769231,.1339712918660287,.0916666666666667,.32
2021-09-05,.9210526315789473,.1339712918660287,.0916666666666667,.32
2021-09-06,.8205128205128205,.1523809523809524,.1193415637860082,.4333333333333333
2021-09-07,.7948717948717948,.1433070866141732,.1169354838709677,.4666666666666667
2021-09-08,.7948717948717948,.158307210031348,.1155378486055777,.3333333333333333
2021-09-09,.7435897435897436,.163265306122449,.108,.2666666666666667
2021-09-10,.7948717948717948,.1459968602825746,.12,.2666666666666667
2021-09-11,.7948717948717948,.1459968602825746,.12,.2666666666666667
2021-09-12,.7948717948717948,.1459968602825746,.12,.2666666666666667
2021-09-13,.8918918918918919,.1520376175548589,.1115537848605578,.3333333333333333
2021-09-14,.8918918918918919,.1520376175548589,.1115537848605578,.3333333333333333
2021-09-15,.8918918918918919,.1520376175548589,.1115537848605578,.3333333333333333
2021-09-16,.8918918918918919,.1520376175548589,.1115537848605578,.3333333333333333
2021-09-17,.925,.164576802507837,.1235059760956175,.4
