fecha,positivo,positivo_rapida,positivo_molecular,positivo_antigenica,muestra,muestra_rapida,muestra_molecular,muestra_antigenica,sintomaticos,defunciones,inicio,inicio_molecular,inicio_rapida,inicio_antigenica,recuperado,total_positivo,total_positivo_rapida,total_positivo_molecular,total_positivo_antigenica,total_muestra,total_muestra_rapida,total_muestra_molecular,total_muestra_antigenica,total_recuperado,total_sintomaticos,total_defunciones,total_inicio,total_inicio_molecular,total_inicio_rapida,total_inicio_antigenica,posi,posi_rapida,posi_molecular,posi_antigenica,dias,primera_ola_positivo,segunda_ola_positivo,primera_ola_defunciones,segunda_ola_defunciones,primera_ola_tasamolecular,segunda_ola_tasamolecular
2020-03-06,,,,,,,,,,,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,1,,97,1,4,.23357664,.20408164
2020-03-08,,,,,,,,,,,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,,,,,2,,117,3,2,.24285714,.33333334
2020-03-10,,,,,,,,,,,2,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,,,,,3,,111,0,5,.23728813,.31325302
2020-03-13,1,0,1,0,3,0,3,0,1,0,,,,,,1,0,1,0,3,0,3,0,0,1,0,4,4,4,0,.33333334,,.33333334,,4,0,110,5,5,.12820514,.21052632
2020-03-14,0,0,0,0,1,1,0,0,0,0,1,1,1,0,,1,0,1,0,4,1,3,0,0,1,0,5,5,5,0,0,0,,,5,0,218,7,8,.12578617,
2020-03-15,0,0,0,0,18,3,15,0,0,0,3,3,3,0,,1,0,1,0,22,4,18,0,0,1,0,8,8,8,0,0,0,0,,6,0,159,1,6,.064864866,.32692307
2020-03-16,0,0,0,0,2,0,2,0,0,0,2,2,2,0,,1,0,1,0,24,4,20,0,0,1,0,10,10,10,0,0,,0,,7,0,32,2,7,,
2020-03-17,0,0,0,0,1,0,1,0,0,0,1,1,1,0,,1,0,1,0,25,4,21,0,0,1,0,11,11,11,0,0,,0,,8,0,108,2,12,.12254902,.25925925
2020-03-18,3,0,3,0,14,0,14,0,3,0,4,4,4,0,,4,0,4,0,39,4,35,0,0,4,0,15,15,15,0,.21428572,,.21428572,,9,0,217,2,9,.11981567,.41249999
2020-03-19,0,0,0,0,3,2,1,0,0,0,2,2,2,0,,4,0,4,0,42,6,36,0,0,4,0,17,17,17,0,0,0,0,,10,0,318,3,10,.1375,.3548387
2020-03-20,1,1,0,0,14,2,12,0,0,0,5,5,5,0,,5,1,4,0,56,8,48,0,0,4,0,22,22,22,0,.071428575,.5,0,,11,0,200,2,3,.18852459,.27173913
2020-03-21,0,0,0,0,11,0,11,0,0,0,3,3,3,0,,5,1,4,0,67,8,59,0,0,4,0,25,25,25,0,0,,0,,12,0,284,1,11,.16949153,.22222222
2020-03-22,3,1,2,0,5,1,4,0,2,0,3,3,3,0,,8,2,6,0,72,9,63,0,0,6,0,28,28,28,0,.60000002,1,.5,,13,0,317,2,8,.09259259,.11111111
2020-03-23,0,0,0,0,17,0,17,0,0,0,2,2,2,0,,8,2,6,0,89,9,80,0,0,6,0,30,30,30,0,0,,0,,14,0,45,5,12,,
2020-03-24,4,0,4,0,13,0,12,0,4,1,7,7,7,0,,12,2,10,0,102,9,92,0,0,10,1,37,37,37,0,.30769232,,.33333334,,15,0,129,3,14,.25,.22727273
2020-03-25,1,1,0,0,2,2,0,0,0,0,6,6,6,0,,13,3,10,0,104,11,92,0,0,10,1,43,43,43,0,.5,.5,,,16,0,63,2,12,.15454546,.25
2020-03-26,0,0,0,0,1,0,1,0,0,0,4,4,4,0,,13,3,10,0,105,11,93,0,0,10,1,47,47,47,0,0,,0,,17,0,112,0,8,.17475729,.33783785
2020-03-27,2,0,2,0,18,0,17,0,2,1,3,3,3,0,2,15,3,12,0,123,11,110,0,2,12,2,50,50,50,0,.11111111,,.11764706,,18,0,67,2,13,.08730159,.2013889
2020-03-28,16,0,16,0,30,1,29,0,16,0,1,1,1,0,,31,3,28,0,153,12,139,0,2,28,2,51,51,51,0,.53333336,0,.55172414,,19,0,26,1,11,.10588235,.33082706
2020-03-29,0,0,0,0,1,1,0,0,0,0,2,2,2,0,,31,3,28,0,154,13,139,0,2,28,2,53,53,53,0,0,0,,,20,0,76,1,10,.048387095,.18461539
2020-03-30,6,0,6,0,25,3,22,0,6,0,1,1,1,0,,37,3,34,0,179,16,161,0,2,34,2,54,54,54,0,.23999999,0,.27272728,,21,0,32,2,13,,0
2020-03-31,4,0,4,0,26,0,26,0,4,0,3,3,3,0,,41,3,38,0,205,16,187,0,2,38,2,57,57,57,0,.15384616,,.15384616,,22,0,108,1,13,.086419754,.24793388
2020-04-01,1,1,0,0,3,3,0,0,0,0,3,0,0,0,4,42,4,38,0,208,19,187,0,6,38,2,60,57,57,0,.33333334,.33333334,,,23,0,130,2,13,.27160493,.17021276
2020-04-02,7,1,6,0,16,3,12,0,6,1,2,1,1,0,,49,5,44,0,224,22,199,0,6,44,3,62,58,58,0,.4375,.33333334,.5,,24,0,75,1,8,.07692308,.35393259
2020-04-03,4,0,4,0,18,1,17,0,4,0,1,0,0,0,,53,5,48,0,242,23,216,0,6,48,3,63,58,58,0,.22222222,0,.23529412,,25,0,71,2,13,.043478262,.29281768
2020-04-04,12,8,4,0,157,149,8,0,5,0,3,2,2,0,,65,13,52,0,399,172,224,0,6,53,3,66,60,60,0,.076433122,.053691275,.5,,26,0,18,1,9,.05882353,.20975609
2020-04-05,2,0,2,0,37,20,17,0,2,0,2,1,1,0,3,67,13,54,0,436,192,241,0,9,55,3,68,61,61,0,.054054055,0,.11764706,,27,0,6,1,16,.056338027,.31804281
2020-04-06,1,1,0,0,17,11,6,0,0,0,2,1,1,0,,68,14,54,0,453,203,247,0,9,55,3,70,62,62,0,.05882353,.090909094,0,,28,0,1,2,15,0,.85714287
2020-04-07,1,1,0,0,34,30,4,0,0,0,1,1,1,0,4,69,15,54,0,487,233,251,0,13,55,3,71,63,63,0,.029411765,.033333335,0,,29,0,35,4,28,.065573767,.28975266
2020-04-08,5,3,2,0,19,9,10,0,4,0,,,,,1,74,18,56,0,506,242,261,0,14,59,3,71,63,63,0,.2631579,.33333334,.2,,30,0,31,0,12,.085365854,.29479769
2020-04-09,2,0,2,0,48,39,9,0,2,0,,,,,,76,18,58,0,554,281,270,0,14,61,3,71,63,63,0,.041666668,0,.22222222,,31,0,59,1,12,.12,.41509435
2020-04-10,3,3,0,0,17,17,0,0,0,0,1,0,0,0,2,79,21,58,0,571,298,270,0,16,61,3,72,63,63,0,.17647059,.17647059,,,32,0,34,1,11,.030303031,.12807882
2020-04-11,39,38,1,0,81,73,8,0,3,0,,,,,22,118,59,59,0,652,371,278,0,38,64,3,72,63,63,0,.48148149,.52054793,.125,,33,0,50,1,15,.05952381,.42268041
2020-04-12,0,0,0,0,7,7,0,0,0,0,,,,,,118,59,59,0,659,378,278,0,38,64,3,72,63,63,0,0,0,,,34,0,35,4,14,0,.41979522
2020-04-13,1,0,1,0,47,40,7,0,0,0,1,0,0,0,6,119,59,60,0,706,418,285,0,44,64,3,73,63,63,0,.021276595,0,.14285715,,35,0,2,1,16,.92307693,1
2020-04-14,5,3,2,0,31,23,8,0,1,0,,,,,5,124,62,62,0,737,441,293,0,49,65,3,73,63,63,0,.16129032,.13043478,.25,,36,0,44,1,10,.10526316,.83333331
2020-04-15,1,1,0,0,155,155,0,0,0,0,4,1,1,0,3,125,63,62,0,892,596,293,0,52,65,3,77,64,64,0,.0064516128,.0064516128,,,37,0,55,0,18,.12820514,.41717792
2020-04-16,8,6,2,0,427,421,6,0,2,0,1,0,0,0,7,133,69,64,0,1319,1017,299,0,59,67,3,78,64,64,0,.018735362,.014251782,.33333334,,38,0,76,1,9,.16853933,.52459013
2020-04-17,11,10,1,0,374,367,7,0,1,0,4,0,0,0,6,144,79,65,0,1693,1384,306,0,65,68,3,82,64,64,0,.029411765,.027247956,.14285715,,39,0,276,0,15,.23214285,.44394618
2020-04-18,14,14,0,0,605,582,23,0,2,0,1,0,0,0,38,158,93,65,0,2298,1966,329,0,103,70,3,83,64,64,0,.023140496,.024054984,0,,40,0,466,2,19,.03125,.54474705
2020-04-19,0,0,0,0,326,326,0,0,0,0,1,0,0,0,2,158,93,65,0,2624,2292,329,0,105,70,3,84,64,64,0,0,0,,,41,0,349,1,22,.125,.60000002
2020-04-20,18,18,0,0,694,692,2,0,4,0,4,1,1,0,1,176,111,65,0,3318,2984,331,0,106,74,3,88,65,65,0,.0259366,.02601156,0,,42,0,95,2,16,,.53191489
2020-04-21,6,6,0,0,463,452,11,0,3,0,5,0,0,0,3,182,117,65,0,3781,3436,342,0,109,77,3,93,65,65,0,.012958963,.013274336,0,,43,0,341,2,22,.19607843,.68794328
2020-04-22,23,22,1,0,466,460,5,0,5,1,6,1,1,0,3,205,139,66,0,4247,3896,347,0,112,82,4,99,66,66,0,.049356222,.047826085,.2,,44,0,311,0,17,.017857144,.53781515
2020-04-23,23,21,2,0,305,302,3,0,2,0,4,1,1,0,6,228,160,68,0,4552,4198,350,0,118,84,4,103,67,67,0,.075409837,.069536425,.66666669,,45,0,384,0,14,.088235296,.45945945
2020-04-24,9,8,1,0,362,327,35,0,2,0,6,0,0,0,10,237,168,69,0,4914,4525,385,0,128,86,4,109,67,67,0,.024861878,.024464833,.028571429,,46,0,356,2,20,.039215688,.45142856
2020-04-25,13,13,0,0,233,226,7,0,1,0,3,0,0,0,18,250,181,69,0,5147,4751,392,0,146,87,4,112,67,67,0,.055793993,.057522126,0,,47,0,362,0,23,0,.38928571
2020-04-26,0,0,0,0,18,11,7,0,0,0,2,1,1,0,,250,181,69,0,5165,4762,399,0,146,87,4,114,68,68,0,0,0,0,,48,0,326,0,13,.048780486,.51499999
2020-04-27,14,14,0,0,237,225,12,0,2,0,5,2,2,0,16,264,195,69,0,5402,4987,411,0,162,89,4,119,70,70,0,.059071731,.062222224,0,,49,0,108,4,17,,
2020-04-28,21,21,0,0,197,185,12,0,3,0,3,0,0,0,7,285,216,69,0,5599,5172,423,0,169,92,4,122,70,70,0,.10659899,.11351351,0,,50,0,339,1,23,.053571429,.44347826
2020-04-29,23,21,2,0,417,390,27,0,9,0,3,0,0,0,11,308,237,71,0,6016,5562,450,0,180,101,4,125,70,70,0,.055155877,.053846154,.074074075,,51,0,327,3,13,.33333334,.5714286
2020-04-30,39,39,0,0,415,404,11,0,10,0,4,0,0,0,14,347,276,71,0,6431,5966,461,0,194,111,4,129,70,70,0,.093975902,.096534654,0,,52,0,517,2,21,.033333335,.48453608
2020-05-01,5,5,0,0,92,66,26,0,1,0,8,0,0,0,4,352,281,71,0,6523,6032,487,0,198,112,4,137,70,70,0,.054347824,.075757578,0,,53,0,433,0,26,.088607594,.48299319
2020-05-02,16,16,0,0,163,160,3,0,4,0,1,1,1,0,13,368,297,71,0,6686,6192,490,0,211,116,4,138,71,71,0,.098159507,.1,0,,54,0,455,1,16,.054054055,.57575756
2020-05-03,3,3,0,0,44,44,0,0,1,0,2,1,1,0,,371,300,71,0,6730,6236,490,0,211,117,4,140,72,72,0,.06818182,.06818182,,,55,0,371,1,13,.060606062,.39080459
2020-05-04,11,10,1,0,425,405,20,0,4,0,5,2,2,0,16,382,310,72,0,7155,6641,510,0,227,121,4,145,74,74,0,.025882352,.024691358,.050000001,,56,0,227,3,12,.060606062,0
2020-05-05,29,29,0,0,619,597,22,0,4,0,7,3,3,0,22,411,339,72,0,7774,7238,532,0,249,125,4,152,77,77,0,.046849757,.048576213,0,,57,0,464,2,21,.022727273,.49324325
2020-05-06,55,51,4,0,833,822,11,0,7,0,4,2,2,0,25,466,390,76,0,8607,8060,543,0,274,132,4,156,79,79,0,.066026412,.062043797,.36363637,,58,0,392,1,13,.011363637,.54285717
2020-05-07,47,44,3,0,550,538,11,0,7,1,2,1,1,0,49,513,434,79,0,9157,8598,554,0,323,139,5,158,80,80,0,.085454546,.08178439,.27272728,,59,0,360,1,22,.017391304,.46783626
2020-05-08,48,47,1,0,647,633,14,0,8,0,,,,,9,561,481,80,0,9804,9231,568,0,332,147,5,158,80,80,0,.07418856,.074249603,.071428575,,60,0,385,0,23,.055172414,.38931298
2020-05-09,14,14,0,0,323,309,14,0,1,0,1,0,0,0,16,575,495,80,0,10127,9540,582,0,348,148,5,159,80,80,0,.043343652,.045307443,0,,61,0,403,3,13,.015748031,.48175183
2020-05-10,2,2,0,0,99,97,1,0,1,1,4,0,0,0,3,577,497,80,0,10226,9637,583,0,351,149,6,163,80,80,0,.02020202,.020618556,0,,62,0,326,3,15,.01923077,.5925926
2020-05-11,63,63,0,0,847,832,15,0,5,0,2,0,0,0,9,640,560,80,0,11073,10469,598,0,360,154,6,165,80,80,0,.074380167,.075721152,0,,63,0,144,2,15,0,0
2020-05-12,44,43,1,0,726,696,30,0,2,0,6,3,3,0,15,684,603,81,0,11799,11165,628,0,375,156,6,171,83,83,0,.060606062,.061781608,.033333335,,64,0,453,2,12,.03539823,.53521127
2020-05-13,76,74,2,0,1145,1136,8,0,8,1,2,2,2,0,40,760,677,83,0,12944,12301,636,0,415,164,7,173,85,85,0,.066375546,.065140843,.25,,65,0,420,0,15,.0045454544,.42514971
2020-05-14,39,39,0,0,413,393,20,0,5,0,3,2,2,0,23,799,716,83,0,13357,12694,656,0,438,169,7,176,87,87,0,.094430991,.099236645,0,,66,0,421,0,18,.041284405,.48648649
2020-05-15,10,9,1,0,435,420,13,0,4,2,5,2,2,0,22,809,725,84,0,13792,13114,669,0,460,173,9,181,89,89,0,.022988506,.021428572,.07692308,,67,0,366,0,17,.077419356,.50931674
